id;chapter;index;name;aupadeshik;ganam;padam;settva;karma;kaumudi_dhatu_number;meaning;english_meaning;hindi_meaning
1100033;10;33;भक्ष्;भक्षँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1557;अदने;to eat;भोजन करना, खाना
1100034;10;34;कुट्ट्;कुट्टँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1558;छेदनभर्त्सनयोः;to cut, to criticise, to blame;कतरना, निन्दा करना, दोष लगाना, रगड़ना
1100035;10;35;पुट्ट्;पुट्टँ;चुरादि;उभयपदी;सेट्;अकर्मकः;1559;अल्पीभावे;to decrease,to diminish, to reduce, to shrink;कम होना, अल्प होना, बटोरना
1100036;10;36;चुट्ट्;चुट्टँ;चुरादि;उभयपदी;सेट्;अकर्मकः;1560;अल्पीभावे;to decrease,to diminish, to reduce, to shrink;कम होना, अल्प होना, बटोरना
1100037;10;37;अट्ट्;अट्टँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1561;अनादरे;to insult, to dishonor, to disrespect;अनादर करना, अपमान करना
1100038;10;38;सुट्ट्;षुट्टँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1562;अनादरे;to insult, to dishonor, to disrespect;अनादर करना, अपमान करना
1100039;10;39;लुण्ट्;लुन्टँ;चुरादि;उभयपदी;सेट्;सकर्मकः;;स्तेये;to steal, to loot;
1100040;10;40;लुण्ठ्;लुन्ठँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1563;स्तेये;to steal, to loot;चुराना, लूटना
1100041;10;41;शठ्;शठँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1564;असंस्कारगत्योः;to cheat,to fraud, to leave unfinished, to leave unattended, to ill-behave;ठीक न बनाना, आधा ही छोड़ना, असंस्कृत रखना, जाना, चलना
1100042;10;42;श्वठ्;श्वठँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1565;असंस्कारगत्योः;to cheat,to fraud, to leave unfinished, to leave unattended, to ill-behave;ठीक न बनाना, आधा ही छोड़ना, असंस्कृत रखना, जाना, चलना
1100043;10;43;श्वण्ठ्;श्वठिँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1565P;असंस्कारगत्योः;to cheat,to fraud, to leave unfinished, to leave unattended, to ill-behave;
1100044;10;44;तुज्;तुजँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1567P;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;
1100045;10;45;तुञ्ज्;तुजिँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1566;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;मार डालना, बलवान होना, ग्रहण करना, रहना, वसति करना
1100046;10;46;पिज्;पिजँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1567P;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;
1100047;10;47;पिञ्ज्;पिजिँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1567;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;मार डालना, बलवान होना, ग्रहण करना, रहना, वसति करना
1100048;10;48;लञ्ज्;लजिँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1567P;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;
1100049;10;49;लुञ्ज्;लुजिँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1567P;हिंसाबलादाननिकेतनेषु;to kill, to destroy, to hurt, to injure, to become powerful, to take, to dwell, to stay;
1100050;10;50;पिस्;पिसँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1568;गतौ;to go;जाना
1100051;10;51;सान्त्व्;षान्त्वँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1569;सामप्रयोगे;to pacify, to appease, to console;सांत्वना देना, समाधान करना, विवेक की बातें करना
1100052;10;52;सान्त्व्;सान्त्वँ;चुरादि;उभयपदी;सेट्;सकर्मकः;;सामप्रयोगे;to pacify, to appease, to console;
1100053;10;53;श्वल्क्;श्वल्कँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1570;परिभाषणे;to speak, to tell, to narrate;बोलना, भाषण करना
1100054;10;54;वल्क्;वल्कँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1571;परिभाषणे;to speak, to tell, to narrate, to see;बोलना, भाषण करना
1100055;10;55;स्निह्;ष्णिहँ;चुरादि;उभयपदी;सेट्;अकर्मकः;1572;स्नेहने;to love, to be kind;स्नेह करना
1100056;10;56;स्फिट्;स्फिटँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1572P;हिंसायाम्;to kill, to destroy;
1100057;10;57;स्मिट्;स्मिटँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1573;अनादरे;to insult, to disrespect, to dishonor;अनादर करना, अपमान करना
1100058;10;58;स्मि;ष्मिङ्;चुरादि;आत्मनेपदी;सेट्;सकर्मकः;1573P;अनादरे;to smile,to expand,to bloom;
1100059;10;59;श्लिष्;श्लिषँ;चुरादि;उभयपदी;सेट्;सकर्मकः;1574;श्लेषणे;to hug,to embrace,to stay attached;मिलाप करना, आलिंगन करना, गले लगाना, सटे रहना, चिपके रहना
